num_expediente;tipo_accidente;distrito;estado_meteorologico;franja_horaria;tipo_via;coordenada_x_utm;coordenada_y_utm;fecha;hora_numero;nivel_lesividad
2024S000322;Colisión múltiple;CARABANCHEL;Despejado;Mediodía;Vías de gran tamaño;438802,0;4469491,0;2024-01-05;13;1
2024S000323;Colisión doble;VILLAVERDE;Despejado;Mediodía;Vías de pequeño tamaño;440927,0;4465298,0;2024-01-05;14;0
2024S000324;Colisión doble;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;443261,0;4475093,0;2024-01-05;14;2
2024S000325;Colisión doble;CENTRO;Despejado;Mediodía;Vías de pequeño tamaño;440893,0;4474343,0;2024-01-05;15;0
2024S000326;Colisión doble;HORTALEZA;Despejado;Tarde;Vías de gran tamaño;448276,0;4482495,0;2024-01-05;16;0
2024S000330;Colisión doble;CHAMBERÍ;Despejado;Tarde;Vías de pequeño tamaño;439873,0;4475929,0;2024-01-05;16;0
2024S000331;Colisión doble;VILLA DE VALLECAS;Despejado;Tarde;Vías de gran tamaño;447918,0;4467921,0;2024-01-05;16;1
2024S000332;Atropello a persona;VILLA DE VALLECAS;Despejado;Mediodía;Vías de pequeño tamaño;449042,0;4468912,0;2024-01-05;14;1
2024S000333;Alcance;FUENCARRAL-EL PARDO;Despejado;Tarde;Vías rápidas o carreteras;440650,0;4481669,0;2024-01-05;17;0
2024S000334;Caída;CENTRO;Despejado;Tarde;Vías de pequeño tamaño;440262,0;4474630,0;2024-01-05;17;0
2024S000336;Alcance;RETIRO;Despejado;Mediodía;Vías rápidas o carreteras;442727,0;4471682,0;2024-01-05;15;0
2024S000338;Colisión doble;CHAMARTÍN;Despejado;Tarde;Vías de gran tamaño;442696,0;4479475,0;2024-01-05;18;0
2024S000339;Choque;SALAMANCA;Nublado;Tarde;Vías de pequeño tamaño;443608,0;4474617,0;2024-01-05;18;0
2024S000340;Alcance;SAN BLAS-CANILLEJAS;Despejado;Tarde;Vías de pequeño tamaño;449981,0;4477375,0;2024-01-05;18;0
2024S000341;Colisión doble;CHAMARTÍN;Despejado;Noche;Plazas o glorietas;442278,0;4476835,0;2024-01-05;20;0
2024S000342;Choque;CENTRO;Despejado;Noche;Vías de pequeño tamaño;440070,0;4474640,0;2024-01-05;21;0
2024S000343;Colisión doble;TETUÁN;Nublado;Noche;Vías de pequeño tamaño;441036,0;4477828,0;2024-01-05;20;0
2024S000344;Atropello a persona;MONCLOA-ARAVACA;Despejado;Noche;Vías de pequeño tamaño;433428,0;4477863,0;2024-01-05;20;1
2024S000345;Caída;SAN BLAS-CANILLEJAS;Despejado;Noche;Vías de pequeño tamaño;448799,0;4475453,0;2024-01-05;20;1
2024S000346;Colisión doble;HORTALEZA;Despejado;Tarde;Vías de pequeño tamaño;448590,0;4482446,0;2024-01-04;18;1
2024S000347;Colisión doble;CARABANCHEL;Nublado;Noche;Vías de pequeño tamaño;439438,0;4472028,0;2024-01-05;21;1
2024S000348;Colisión doble;PUENTE DE VALLECAS;Despejado;Noche;Vías de pequeño tamaño;444202,0;4470107,0;2024-01-05;21;1
2024S000349;Alcance;VICÁLVARO;Nublado;Tarde;Vías de pequeño tamaño;449277,0;4472861,0;2024-01-05;18;1
2024S000350;Atropello a persona;VICÁLVARO;Despejado;Noche;Vías de gran tamaño;451839,0;4473322,0;2024-01-05;20;2
2024S000351;Colisión doble;VILLAVERDE;Despejado;Noche;Vías de pequeño tamaño;441801,0;4467248,0;2024-01-05;20;1
2024S000352;Caída;ARGANZUELA;Despejado;Noche;Vías de gran tamaño;441720,0;4471220,0;2024-01-05;22;1
2024S000353;Alcance;USERA;Despejado;Noche;Vías de pequeño tamaño;440965,0;4470156,0;2024-01-05;22;0
2024S000361;Alcance;SALAMANCA;Despejado;Madrugada;Vías de pequeño tamaño;443677,0;4475741,0;2024-01-06;0;2
2024S000368;Colisión doble;PUENTE DE VALLECAS;Despejado;Madrugada;Vías rápidas o carreteras;444570,0;4472806,0;2024-01-06;2;0
2024S000371;Alcance;CARABANCHEL;Despejado;Madrugada;Vías de gran tamaño;436035,0;4468808,0;2024-01-06;0;0
2024S000372;Choque;MONCLOA-ARAVACA;Despejado;Madrugada;Plazas o glorietas;438880,0;4474621,0;2024-01-06;3;0
2024S000375;Choque;CENTRO;Despejado;Madrugada;Vías de gran tamaño;441114,0;4473199,0;2024-01-06;5;0
2024S000377;Choque;VILLAVERDE;Despejado;Madrugada;Vías de gran tamaño;439276,0;4467938,0;2024-01-06;5;2
2024S000379;Colisión doble;SALAMANCA;Despejado;Madrugada;Vías de pequeño tamaño;441781,0;4476415,0;2024-01-06;6;0
2024S000380;Otras causas;MORATALAZ;Despejado;Madrugada;Plazas o glorietas;445592,0;4473455,0;2024-01-06;6;0
2024S000381;Choque;PUENTE DE VALLECAS;Despejado;Madrugada;Vías de gran tamaño;443079,0;4470684,0;2024-01-06;6;0
2024S000383;Choque;VILLA DE VALLECAS;Despejado;Mañana;Vías rápidas o carreteras;445402,0;4469106,0;2024-01-06;9;1
2024S000384;Colisión doble;ARGANZUELA;Despejado;Mediodía;Vías de gran tamaño;439132,0;4473466,0;2024-01-06;12;0
2024S000385;Colisión doble;VICÁLVARO;Despejado;Mañana;Vías de pequeño tamaño;448171,0;4473197,0;2024-01-06;11;0
2024S000386;Colisión doble;ARGANZUELA;Despejado;Mediodía;Vías de pequeño tamaño;439746,0;4472561,0;2024-01-06;12;0
2024S000387;Choque;CIUDAD LINEAL;Despejado;Mediodía;Vías rápidas o carreteras;443801,0;4478160,0;2024-01-06;12;1
2024S000388;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de pequeño tamaño;440286,0;4481899,0;2024-01-06;12;0
2024S000389;Colisión doble;CARABANCHEL;Despejado;Mediodía;Vías de pequeño tamaño;437784,0;4470932,0;2024-01-06;13;1
2024S000390;Colisión doble;LATINA;Despejado;Mediodía;Vías de gran tamaño;435341,0;4470854,0;2024-01-06;14;0
2024S000391;Colisión doble;CHAMBERÍ;Despejado;Noche;Vías de pequeño tamaño;441105,0;4476769,0;2024-01-05;21;1
2024S000392;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de pequeño tamaño;447073,0;4474591,0;2024-01-05;14;0
2024S000393;Alcance;CENTRO;Despejado;Mediodía;Vías de pequeño tamaño;439907,0;4474057,0;2024-01-06;15;0
2024S000394;Caída;CHAMARTÍN;Despejado;Mediodía;Vías de pequeño tamaño;442564,0;4478482,0;2024-01-06;14;0
2024S000395;Colisión doble;LATINA;Despejado;Mediodía;Vías de gran tamaño;437650,0;4473344,0;2024-01-06;14;1
2024S000396;Alcance;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de pequeño tamaño;438561,0;4480657,0;2024-01-06;15;1
2024S000397;Colisión doble;RETIRO;Despejado;Tarde;Vías de gran tamaño;442660,0;4473181,0;2024-01-06;16;0
2024S000398;Colisión doble;BARAJAS;Despejado;Mediodía;Vías de gran tamaño;450691,0;4480334,0;2024-01-06;15;0
2024S000399;Colisión doble;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;445721,0;4475047,0;2024-01-06;16;0
2024S000400;Vuelco;ARGANZUELA;Despejado;Mediodía;Vías rápidas o carreteras;440158,0;4471918,0;2024-01-06;14;1
2024S000401;Colisión doble;MORATALAZ;Despejado;Tarde;Vías de pequeño tamaño;444199,0;4473262,0;2024-01-06;16;1
2024S000403;Colisión doble;TETUÁN;Despejado;Tarde;Vías de pequeño tamaño;439746,0;4480126,0;2024-01-06;16;0
2024S000405;Otras causas;USERA;Despejado;Tarde;Vías de pequeño tamaño;440581,0;4470011,0;2024-01-06;17;0
2024S000406;Choque;SALAMANCA;Despejado;Noche;Vías de gran tamaño;443423,0;4475948,0;2024-01-07;20;0
2024S000407;Atropello a persona;TETUÁN;Despejado;Tarde;Vías de pequeño tamaño;440647,0;4478301,0;2024-01-06;16;1
2024S000408;Choque;MONCLOA-ARAVACA;Despejado;Tarde;Vías de pequeño tamaño;438055,0;4477216,0;2024-01-06;18;1
2024S000409;Alcance;PUENTE DE VALLECAS;Despejado;Tarde;Vías rápidas o carreteras;442352,0;4471240,0;2024-01-06;19;0
2024S000410;Colisión doble;MORATALAZ;Despejado;Tarde;Plazas o glorietas;444657,0;4473231,0;2024-01-06;19;0
2024S000411;Colisión múltiple;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;444336,0;4477482,0;2024-01-06;19;0
2024S000412;Colisión doble;CENTRO;Despejado;Tarde;Vías de pequeño tamaño;439990,0;4474750,0;2024-01-06;19;0
2024S000413;Choque;TETUÁN;Despejado;Tarde;Vías de pequeño tamaño;441115,0;4479716,0;2024-01-06;18;0
2024S000414;Atropello a persona;VILLAVERDE;Despejado;Tarde;Vías de pequeño tamaño;442309,0;4465647,0;2024-01-06;19;0
2024S000416;Choque;SALAMANCA;Despejado;Noche;Vías de pequeño tamaño;442666,0;4474992,0;2024-01-06;20;0
2024S000417;Colisión doble;PUENTE DE VALLECAS;Despejado;Noche;Vías de gran tamaño;442739,0;4471421,0;2024-01-06;21;0
2024S000419;Alcance;FUENCARRAL-EL PARDO;Despejado;Madrugada;Vías de pequeño tamaño;441101,0;4481983,0;2024-01-06;6;0
2024S000420;Colisión doble;MONCLOA-ARAVACA;Despejado;Madrugada;Vías de pequeño tamaño;433732,0;4478962,0;2024-01-06;6;0
2024S000427;Caída;SALAMANCA;Despejado;Madrugada;Vías de pequeño tamaño;442754,0;4475693,0;2024-01-07;0;1
2024S000457;Choque;VILLA DE VALLECAS;Despejado;Mañana;Vías rápidas o carreteras;444058,0;4468715,0;2024-01-07;7;0
2024S000458;Atropello a persona;CARABANCHEL;Despejado;Mediodía;Vías de pequeño tamaño;437100,0;4470768,0;2024-01-06;13;1
2024S000459;Colisión doble;BARAJAS;Despejado;Mediodía;Vías de pequeño tamaño;451191,0;4478055,0;2024-01-05;13;0
2024S000462;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Mañana;Vías de pequeño tamaño;439157,0;4480524,0;2024-01-07;10;0
2024S000463;Alcance;ARGANZUELA;Despejado;Mediodía;Vías de pequeño tamaño;440383,0;4472807,0;2024-01-07;12;1
2024S000464;Otras causas;CHAMARTÍN;Despejado;Mañana;Vías de pequeño tamaño;441997,0;4480861,0;2024-01-07;11;0
2024S000465;Alcance;CHAMARTÍN;Despejado;Mediodía;Vías de pequeño tamaño;442365,0;4476748,0;2024-01-07;12;0
2024S000466;Alcance;CHAMARTÍN;Despejado;Mañana;Vías rápidas o carreteras;442641,0;4481683,0;2024-01-07;11;0
2024S000468;Caída;CHAMBERÍ;Despejado;Mediodía;Otros;439425,0;4475783,0;2024-01-07;12;1
2024S000469;Caída;MONCLOA-ARAVACA;Despejado;Mediodía;Vías rápidas o carreteras;435993,0;4474892,0;2024-01-07;13;1
2024S000470;Alcance;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de pequeño tamaño;450366,0;4477460,0;2024-01-07;12;0
2024S000471;Colisión doble;ARGANZUELA;Despejado;Mañana;Vías de pequeño tamaño;441398,0;4472865,0;2024-01-07;11;1
2024S000472;Colisión doble;LATINA;Despejado;Mediodía;Vías de pequeño tamaño;435473,0;4470909,0;2024-01-07;14;1
2024S000473;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de pequeño tamaño;447411,0;4474344,0;2024-01-07;15;0
2024S000475;Otras causas;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;445006,0;4477197,0;2024-01-07;15;0
2024S000477;Choque;MORATALAZ;Despejado;Tarde;Vías de pequeño tamaño;445916,0;4472511,0;2024-01-07;18;0
2024S000478;Atropello a persona;BARAJAS;Despejado;Noche;Vías de gran tamaño;451420,0;4479677,0;2024-01-06;21;0
2024S000480;Colisión doble;LATINA;Despejado;Tarde;Vías de gran tamaño;435364,0;4472576,0;2024-01-07;18;0
2024S000482;Colisión doble;CENTRO;Despejado;Tarde;Vías de pequeño tamaño;439801,0;4473501,0;2024-01-07;16;1
2024S000484;Caída;RETIRO;Despejado;Noche;Vías de gran tamaño;441526,0;4473128,0;2024-01-06;21;0
2024S000485;Colisión doble;TETUÁN;Despejado;Noche;Vías de gran tamaño;440679,0;4480443,0;2024-01-07;21;1
2024S000486;Alcance;MONCLOA-ARAVACA;Despejado;Noche;Vías de pequeño tamaño;439104,0;4476051,0;2024-01-07;21;1
2024S000487;Choque;HORTALEZA;Despejado;Madrugada;Vías de pequeño tamaño;445087,0;4478806,0;2024-01-07;5;0
2024S000488;Alcance;SALAMANCA;Despejado;Noche;Vías de pequeño tamaño;442395,0;4476006,0;2024-01-07;20;1
2024S000489;Colisión doble;VILLAVERDE;Despejado;Noche;Vías de pequeño tamaño;441059,0;4466475,0;2024-01-07;23;0
2024S000491;Choque;CARABANCHEL;Despejado;Noche;Vías de pequeño tamaño;438112,0;4471178,0;2024-01-07;22;0
2024S000494;Choque;CENTRO;Despejado;Madrugada;Plazas o glorietas;440295,0;4474002,0;2024-01-08;3;0
2024S000495;Choque;PUENTE DE VALLECAS;Despejado;Madrugada;Vías de gran tamaño;446053,0;4470727,0;2024-01-08;1;0
2024S000496;Choque;SALAMANCA;Despejado;Madrugada;Vías rápidas o carreteras;444034,0;4475023,0;2024-01-08;4;0
2024S000497;Alcance;TETUÁN;Despejado;Mediodía;Vías de pequeño tamaño;440244,0;4478275,0;2024-01-07;14;0
2024S000498;Colisión doble;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;444022,0;4478847,0;2024-01-07;13;1
2024S000499;Colisión doble;MONCLOA-ARAVACA;Despejado;Mediodía;Vías de pequeño tamaño;439340,0;4477757,0;2024-01-07;13;1
2024S000500;Choque;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;442351,0;4475945,0;2024-01-06;12;0
2024S000502;Colisión doble;USERA;Despejado;Mañana;Vías de pequeño tamaño;439218,0;4468833,0;2024-01-08;7;0
2024S000503;Colisión doble;CHAMBERÍ;Despejado;Mañana;Plazas o glorietas;440120,0;4475710,0;2024-01-08;8;0
2024S000504;Alcance;SAN BLAS-CANILLEJAS;Despejado;Mañana;Vías de pequeño tamaño;446720,0;4476837,0;2024-01-08;7;1
2024S000505;Alcance;SALAMANCA;Despejado;Mañana;Vías rápidas o carreteras;443534,0;4474640,0;2024-01-08;8;1
2024S000506;Colisión doble;VILLA DE VALLECAS;Despejado;Mañana;Vías de pequeño tamaño;448804,0;4469662,0;2024-01-08;9;1
2024S000507;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Mañana;Vías de gran tamaño;448128,0;4474866,0;2024-01-08;9;0
2024S000510;Colisión doble;MORATALAZ;Despejado;Mañana;Vías rápidas o carreteras;443909,0;4473825,0;2024-01-08;7;0
2024S000511;Colisión doble;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;444242,0;4475898,0;2024-01-08;11;0
2024S000512;Choque;MONCLOA-ARAVACA;Despejado;Mañana;Vías de pequeño tamaño;439620,0;4479497,0;2024-01-08;8;0
2024S000513;Caída;SALAMANCA;Despejado;Mañana;Plazas o glorietas;441163,0;4474513,0;2024-01-08;9;0
2024S000514;Alcance;CHAMARTÍN;Despejado;Mañana;Vías de pequeño tamaño;442108,0;4477122,0;2024-01-08;11;1
2024S000515;Caída;CHAMARTÍN;Despejado;Mañana;Vías de pequeño tamaño;442288,0;4479539,0;2024-01-08;10;1
2024S000516;Colisión doble;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;444992,0;4477542,0;2024-01-08;8;1
2024S000517;Otras causas;PUENTE DE VALLECAS;Despejado;Mañana;Vías de pequeño tamaño;444939,0;4471313,0;2024-01-08;10;0
2024S000518;Otras causas;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;440969,0;4477557,0;2024-01-08;9;0
2024S000519;Choque;VICÁLVARO;Despejado;Mañana;Otros;448697,0;4472242,0;2024-01-08;9;1
2024S000521;Colisión doble;CARABANCHEL;Despejado;Mediodía;Plazas o glorietas;439217,0;4472120,0;2024-01-08;13;0
2024S000522;Colisión doble;CHAMARTÍN;Despejado;Mediodía;Vías de pequeño tamaño;442101,0;4477078,0;2024-01-08;12;1
2024S000523;Choque;TETUÁN;Despejado;Mediodía;Vías de pequeño tamaño;440039,0;4479174,0;2024-01-08;13;0
2024S000524;Colisión doble;USERA;Despejado;Mediodía;Vías de pequeño tamaño;440061,0;4470333,0;2024-01-08;13;0
2024S000525;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de gran tamaño;440979,0;4484374,0;2024-01-08;13;0
2024S000526;Alcance;ARGANZUELA;Despejado;Noche;Vías de gran tamaño;439156,0;4473925,0;2024-01-07;21;0
2024S000528;Colisión doble;FUENCARRAL-EL PARDO;Nublado;Mediodía;Vías de pequeño tamaño;443003,0;4483092,0;2024-01-08;14;1
2024S000529;Colisión doble;CARABANCHEL;Despejado;Mediodía;Vías de pequeño tamaño;437236,0;4471749,0;2024-01-08;14;1
2024S000530;Colisión doble;VILLAVERDE;Despejado;Mediodía;Vías de gran tamaño;440122,0;4465852,0;2024-01-08;15;0
2024S000532;Alcance;CARABANCHEL;Despejado;Tarde;Vías de gran tamaño;436021,0;4468420,0;2024-01-08;17;0
2024S000533;Colisión doble;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;444049,0;4478910,0;2024-01-08;14;0
2024S000536;Colisión doble;CHAMARTÍN;Despejado;Mediodía;Vías de gran tamaño;441829,0;4480849,0;2024-01-08;14;0
2024S000537;Colisión doble;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;445105,0;4477412,0;2024-01-08;17;0
2024S000539;Alcance;CENTRO;Despejado;Tarde;Vías de pequeño tamaño;439999,0;4475151,0;2024-01-08;17;0
2024S000540;Alcance;ARGANZUELA;Despejado;Tarde;Plazas o glorietas;439424,0;4472457,0;2024-01-08;18;0
2024S000541;Colisión doble;CENTRO;Despejado;Tarde;Vías de gran tamaño;441157,0;4473839,0;2024-01-08;17;0
2024S000542;Colisión doble;CARABANCHEL;Despejado;Tarde;Plazas o glorietas;437994,0;4471107,0;2024-01-08;18;0
2024S000543;Colisión doble;CIUDAD LINEAL;Despejado;Tarde;Vías de gran tamaño;444307,0;4474871,0;2024-01-08;17;0
2024S000544;Colisión múltiple;CIUDAD LINEAL;Despejado;Tarde;Vías rápidas o carreteras;444517,0;4477572,0;2024-01-08;16;1
2024S000545;Atropello a persona;USERA;Despejado;Tarde;Vías de gran tamaño;440533,0;4471392,0;2024-01-08;18;1
2024S000549;Alcance;USERA;Despejado;Tarde;Vías de pequeño tamaño;440888,0;4470255,0;2024-01-08;19;1
2024S000550;Alcance;CARABANCHEL;Despejado;Tarde;Vías de gran tamaño;438829,0;4469489,0;2024-01-08;19;1
2024S000551;Alcance;PUENTE DE VALLECAS;Despejado;Tarde;Vías de pequeño tamaño;443000,0;4471763,0;2024-01-07;19;0
2024S000552;Colisión doble;USERA;Despejado;Noche;Vías rápidas o carreteras;441211,0;4470603,0;2024-01-08;20;0
2024S000553;Alcance;CIUDAD LINEAL;Despejado;Noche;Vías de pequeño tamaño;444561,0;4475132,0;2024-01-08;21;1
2024S000554;Alcance;MORATALAZ;Despejado;Noche;Vías rápidas o carreteras;444760,0;4474179,0;2024-01-08;21;0
2024S000556;Colisión doble;SALAMANCA;Despejado;Noche;Vías de pequeño tamaño;441757,0;4476043,0;2024-01-08;23;2
2024S000557;Alcance;PUENTE DE VALLECAS;Despejado;Noche;Vías de gran tamaño;444542,0;4471369,0;2024-01-08;22;0
2024S000558;Atropello a persona;CENTRO;Despejado;Noche;Vías de pequeño tamaño;440138,0;4474729,0;2024-01-08;22;1
2024S000559;Choque;CARABANCHEL;Despejado;Madrugada;Vías de pequeño tamaño;437788,0;4471700,0;2024-01-09;1;0
2024S000560;Colisión doble;CIUDAD LINEAL;Despejado;Madrugada;Vías rápidas o carreteras;444049,0;4476369,0;2024-01-09;6;0
2024S000562;Colisión doble;VILLAVERDE;Despejado;Mañana;Vías de pequeño tamaño;440010,0;4466796,0;2024-01-09;7;0
2024S000563;Colisión doble;VILLA DE VALLECAS;Despejado;Mañana;Vías de pequeño tamaño;448227,0;4469014,0;2024-01-09;7;1
2024S000564;Atropello a persona;PUENTE DE VALLECAS;Nublado;Mañana;Vías de gran tamaño;445569,0;4471531,0;2024-01-09;8;1
2024S000565;Atropello a persona;CENTRO;Despejado;Mañana;Vías de pequeño tamaño;439819,0;4475626,0;2024-01-09;7;1
2024S000566;Vuelco;HORTALEZA;Nublado;Mañana;Vías de pequeño tamaño;446271,0;4479310,0;2024-01-09;9;1
2024S000567;Colisión doble;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;443807,0;4478852,0;2024-01-09;9;0
2024S000568;Colisión doble;CHAMARTÍN;Despejado;Mañana;Vías de pequeño tamaño;442652,0;4477104,0;2024-01-09;9;1
2024S000569;Colisión doble;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;445255,0;4476173,0;2024-01-09;7;1
2024S000570;Colisión doble;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;441034,0;4478382,0;2024-01-09;9;0
2024S000571;Choque;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;443831,0;4475675,0;2024-01-08;11;0
2024S000572;Caída;MONCLOA-ARAVACA;Nublado;Mañana;Vías de pequeño tamaño;439683,0;4479264,0;2024-01-09;8;1
2024S000573;Colisión doble;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;440990,0;4478650,0;2024-01-09;8;1
2024S000574;Colisión doble;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;439768,0;4478441,0;2024-01-09;9;0
2024S000575;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Mañana;Vías de gran tamaño;441760,0;4480751,0;2024-01-09;10;1
2024S000576;Colisión múltiple;CIUDAD LINEAL;Despejado;Mañana;Vías rápidas o carreteras;444135,0;4477269,0;2024-01-09;8;0
2024S000577;Colisión múltiple;CHAMARTÍN;Despejado;Mañana;Vías rápidas o carreteras;442827,0;4480968,0;2024-01-09;9;1
2024S000578;Colisión doble;CIUDAD LINEAL;Despejado;Mediodía;Vías rápidas o carreteras;442958,0;4480518,0;2024-01-08;12;0
2024S000579;Caída;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;440226,0;4478656,0;2024-01-09;10;1
2024S000582;Alcance;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;443822,0;4479515,0;2024-01-09;10;0
2024S000583;Colisión doble;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;441999,0;4475731,0;2024-01-09;13;1
2024S000586;Choque;VILLAVERDE;Despejado;Mañana;Vías de gran tamaño;441080,0;4468250,0;2024-01-09;11;0
2024S000587;Alcance;VICÁLVARO;Despejado;Mediodía;Vías de pequeño tamaño;452891,0;4472650,0;2024-01-09;13;1
2024S000588;Colisión doble;SALAMANCA;Nublado;Mediodía;Vías de pequeño tamaño;443137,0;4476117,0;2024-01-09;13;1
2024S000589;Colisión doble;SAN BLAS-CANILLEJAS;Nublado;Noche;Vías de pequeño tamaño;447259,0;4476671,0;2024-01-08;20;1
2024S000590;Choque;FUENCARRAL-EL PARDO;Nublado;Mediodía;Vías de pequeño tamaño;441979,0;4484682,0;2024-01-09;13;0
2024S000592;Alcance;VICÁLVARO;Despejado;Mediodía;Vías de pequeño tamaño;449919,0;4471343,0;2024-01-09;14;1
2024S000601;Alcance;MONCLOA-ARAVACA;Despejado;Mediodía;Vías de pequeño tamaño;439386,0;4475527,0;2024-01-09;14;1
2024S000616;Otras causas;CHAMARTÍN;Despejado;Tarde;Vías rápidas o carreteras;442527,0;4481664,0;2024-01-09;16;0
2024S000627;Colisión múltiple;CARABANCHEL;Nublado;Mediodía;Vías de pequeño tamaño;436425,0;4469828,0;2024-01-09;15;0
2024S000679;Colisión múltiple;CHAMBERÍ;Nublado;Mediodía;Vías de pequeño tamaño;439573,0;4477191,0;2024-01-09;15;1
